Term,Artist,Song,Album,Release Date
long_term,Jordi,Hate You,Hate You,2022-11-18
long_term,Olivia Rodrigo,ballad of a homeschooled girl,GUTS,2023-09-08
long_term,Rihanna,Sex With Me,ANTI (Deluxe),2016-01-28
long_term,Tate McRae,exes,THINK LATER,2023-12-08
long_term,Joshua Bassett,Smoke Slow,Smoke Slow,2022-08-12
long_term,H.E.R.,Say It Again,H.E.R.,2017-10-20
long_term,Gary Clark Jr.,Breakdown,Blak and Blu (Deluxe Edition),2012-10-22
long_term,Reba McEntire,I'm A Survivor,Greatest Hits Volume III - I'm A Survivor,2001-10-23
long_term,The Black Crowes,Remedy,The Southern Harmony And Musical Companion,1992-05-12
long_term,Olivia Rodrigo,enough for you,SOUR,2021-05-21
long_term,Jukebox The Ghost,Everybody's Lonely,Off To The Races,2018-03-30
long_term,Harry Styles,Lights Up,Fine Line,2019-12-13
long_term,John Mayer,"Gravity - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,2008
long_term,Harry Styles,She,Fine Line,2019-12-13
long_term,All Time Low,Monsters (feat. blackbear),"Wake Up, Sunshine",2020-04-03
long_term,The All-American Rejects,Move Along,Move Along,2005-01-01
long_term,Lukas Graham,Funeral,Lukas Graham,2016-04-01
long_term,The Paper Kites,Bloom - Bonus Track,Woodland,2013-03-05
long_term,Staind,It's Been Awhile,Break the Cycle,2001-05-22
long_term,Sara Bareilles,What's Inside,What's Inside: Songs from Waitress,2015-11-06
long_term,Tim Atlas,Courtside,Courtside,2021-05-28
long_term,John Mayer,I'm Gonna Find Another You,Continuum,2006-09-11
long_term,Bastille,Oil On Water,Wild World (Complete Edition),2016-09-09
long_term,Jukebox The Ghost,Hollywood,Jukebox The Ghost,2015-04-07
long_term,Taylor Swift,Mastermind,Midnights,2022-10-21
long_term,Olivia Rodrigo,"Just for a Moment - From ""High School Musical: The Musical: The Series""",Best of High School Musical: The Musical: The Series,2021-07-16
long_term,Phoebe Bridgers,DVD Menu,Punisher,2020-06-18
long_term,The Academic,Chasers,Loose Friends,2015-10-30
long_term,Dua Lipa,Future Nostalgia,Future Nostalgia,2020-03-27
long_term,James Arthur,I Am,Back from the Edge,2016-10-28
long_term,Dayglow,Medicine,Harmony House,2021-05-21
long_term,21 Savage,3AM on Glenwood,Her Loss,2022-11-04
long_term,Michael Jackson,Smooth Criminal - 2012 Remaster,Bad 25th Anniversary,2012-09-18
long_term,Harry Styles,Meet Me in the Hallway,Harry Styles,2017-05-12
long_term,Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),Plastic Hearts,2020-11-27
long_term,5 Seconds of Summer,2011,2011,2021-12-03
long_term,Bob Marley & The Wailers,Is This Love,Kaya,1978
long_term,Styx,Fooling Yourself (The Angry Young Man),The Grand Illusion,1977-01-01
long_term,The Miracles,You've Really Got A Hold On Me,The Fabulous Miracles,1963-01-01
long_term,All Time Low,A Love Like War (feat. Vic Fuentes),Don't Panic: It's Longer Now!,2013-09-30
long_term,Tei Shi,Even If It Hurts (feat. Blood Orange),La Linda,2019-11-15
long_term,Jukebox The Ghost,Stay the Night,Stay the Night,2017-04-07
long_term,Gracie Abrams,Will you cry?,Good Riddance,2023-02-24
long_term,Shawn Mendes,Wonder,Wonder,2020-12-04
long_term,Ed Sheeran,Don't,x (Wembley Edition),2013
long_term,John Mayer,Comfortable - EP Version,Inside Wants Out,1999-09-24
long_term,Gracie Abrams,Better,This Is What It Feels Like,2021-11-12
long_term,Lit,My Own Worst Enemy,A Place In The Sun,1999-02-22
long_term,Miley Cyrus,Plastic Hearts,Plastic Hearts,2020-11-27
long_term,Miguel,coffee,Wildheart (Deluxe Version),2015-06-26
long_term,John Mayer,Rosie,The Search for Everything,2017-04-14
long_term,Jonas Brothers,Before The Storm - featuring Miley Cyrus,"Lines, Vines and Trying Times",2009-06-16
long_term,Harry Styles,Sign of the Times,Harry Styles,2017-05-12
long_term,Gary Clark Jr.,Church,The Story of Sonny Boy Slim,2015-09-11
long_term,Two Door Cinema Club,Undercover Martyn,Tourist History,2010-02-17
long_term,Bastille,Shame,Wild World (Complete Edition),2016-09-09
long_term,All Time Low,Weightless,Straight To DVD,2010-05-25
long_term,John Mayer,Something's Missing,Heavier Things,2003-09-09
long_term,All Time Low,"Dear Maria, Count Me In",Straight To DVD,2010-05-25
long_term,Kenya Grace,Strangers,Strangers,2023-09-01
long_term,John Mayer,Speak For Me,Born and Raised,2012-05-18
long_term,Sabrina Carpenter,bet u wanna,emails i can't send,2022-07-15
long_term,Niall Horan,Everywhere,Heartbreak Weather,2020-03-13
long_term,Phoebe Bridgers,Funeral,Stranger in the Alps (Deluxe Edition),2018-10-02
long_term,John Mayer,"Slow Dancing in a Burning Room - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,2008
long_term,Hozier,Sunlight,"Wasteland, Baby!",2019-03-01
long_term,The Weeknd,Nothing Without You,Starboy,2016-11-25
long_term,Mt. Joy,Strangers,Rearrange Us,2020-06-05
long_term,Lizzo,Good as Hell,Cuz I Love You (Super Deluxe),2019-04-17
long_term,Finger Eleven,Paralyzer,Them Vs. You Vs. Me (Deluxe Edition),2007-01-01
long_term,Noah Cyrus,Again (feat. XXXTENTACION),Again (feat. XXXTENTACION),2017-09-22
long_term,Bastille,Pompeii,Bad Blood,2013-01-01
long_term,Gracie Abrams,Long Sleeves,minor,2020-07-14
long_term,Green Day,Holiday,Greatest Hits: God's Favorite Band,2017-11-17
long_term,The Black Crowes,Hard To Handle,Shake Your Money Maker,1990-02-13
long_term,Young the Giant,Apartment,Young The Giant (Special Edition),2011
long_term,The Killers,Human,Day & Age (Bonus Tracks),2008-11-18
long_term,Taylor Swift,Vigilante Shit,Midnights,2022-10-21
long_term,Noah Cyrus,Young & Sad,THE END OF EVERYTHING,2020-05-15
long_term,Jimmy Buffett,Margaritaville,"Changes In Latitudes, Changes In Attitudes",1977-01-01
long_term,John Mayer,On The Way Home,Paradise Valley,2013-08-20
long_term,John Mayer,"Whiskey, Whiskey, Whiskey",Born and Raised,2012-05-18
long_term,FLETCHER,Becky’s So Hot,Becky’s So Hot,2022-07-20
long_term,Ed Sheeran,Sing,x (Wembley Edition),2013
long_term,Paramore,Miracle,Riot!,2007-06-11
long_term,All Time Low,Therapy,Nothing Personal (Deluxe Version),2009-07-07
long_term,Fall Out Boy,Thnks fr th Mmrs,Infinity On High,2007-01-01
long_term,RAYE,Escapism.,Escapism. / The Thrill Is Gone.,2022-10-12
long_term,Conan Gray,Greek God,Sunset Season,2018-11-16
long_term,Halsey,New Americana,BADLANDS,2015-08-28
long_term,Green Day,When I Come Around,Dookie,1994-02-01
long_term,Shawn Mendes,305,Wonder,2020-12-04
long_term,Dominic Fike,Babydoll,"Don't Forget About Me, Demos",2018-10-16
long_term,John Mayer,Roll it on Home,The Search for Everything,2017-04-14
long_term,benny blanco,Unlearn (with Gracie Abrams),FRIENDS KEEP SECRETS 2,2021-03-26
long_term,Billie Eilish,my future,my future,2020-07-30
long_term,Ariana Grande,pov,Positions,2020-10-30
long_term,Gary Clark Jr.,Please Come Home,Blak and Blu (Deluxe Edition),2012-10-22
long_term,John Mayer,Born and Raised - Reprise,Born and Raised,2012-05-18
long_term,Ariana Grande,motive (with Doja Cat),Positions,2020-10-30
long_term,Sara Bareilles,When He Sees Me,What's Inside: Songs from Waitress,2015-11-06
long_term,Gary Clark Jr.,Can't Sleep,The Story of Sonny Boy Slim,2015-09-11
long_term,COIN,Take The Stairs,Uncanny Valley,2022-03-25
long_term,Lorde,Ribs,Pure Heroine,2013-09-27
long_term,5 Seconds of Summer,Easier,CALM,2020-03-27
long_term,Of Monsters and Men,Little Talks,My Head Is An Animal,2012-01-01
long_term,John Mayer,Perfectly Lonely,Battle Studies,2009-11-13
long_term,Charli Adams,Bother With Me,Bullseye,2021-07-16
long_term,John Mayer,Wildfire (feat. Frank Ocean),Paradise Valley,2013-08-20
long_term,The Red Jumpsuit Apparatus,Face Down,Don't You Fake It,2006-01-01
long_term,Kendrick Lamar,Real,"good kid, m.A.A.d city (Deluxe)",2012
long_term,Sara Bareilles,Lulu's Pie Song,What's Inside: Songs from Waitress,2015-11-06
long_term,BØRNS,Dopamine,Dopamine,2015-10-16
long_term,Joey Landreth,Cryin',Cryin',2019-03-08
long_term,Olivia Rodrigo,love is embarrassing,GUTS,2023-09-08
long_term,Miley Cyrus,I Hope You Find It,The Last Song,2010-01-01
long_term,The Academic,Why Can't We Be Friends?,Tales from the Backseat,2018-01-12
long_term,Harry Styles,Falling,Fine Line,2019-12-13
long_term,Phoebe Bridgers,Savior Complex,Punisher,2020-06-18
long_term,Maroon 5,How,Hands All Over (Deluxe),2010
long_term,Khalid,Know Your Worth,Know Your Worth,2020-02-04
long_term,Bastille,The Anchor,Wild World (Complete Edition),2016-09-09
long_term,Hozier,"I, Carrion (Icarian)",Unreal Unearth,2023-08-18
long_term,Eagles,Please Come Home for Christmas - 2013 Remaster,Please Come Home for Christmas / Funky New Year (2013 Remaster),1978-11-27
long_term,Gracie Abrams,The blue,Good Riddance,2023-02-24
long_term,Gary Clark Jr.,Pearl Cadillac,This Land,2019-02-22
long_term,Halsey,Young God,BADLANDS (Deluxe),2015-08-28
long_term,Hozier,Someone New,Hozier,2014-10-07
long_term,JVKE,golden hour,golden hour,2022-07-15
long_term,Olivia Rodrigo,pretty isn’t pretty,GUTS,2023-09-08
long_term,Paramore,Playing God,Brand New Eyes,2009-09-28
long_term,The Kid LAROI,STAY (with Justin Bieber),F*CK LOVE 3+: OVER YOU,2021-07-27
long_term,Hozier,Take Me to Church,Hozier,2014-10-07
long_term,Charli Adams,Seventeen Again (feat. Novo Amor),Bullseye,2021-07-16
long_term,Bastille,An Act Of Kindness,Wild World (Complete Edition),2016-09-09
long_term,Gary Clark Jr.,Things Are Changin',Blak and Blu (Deluxe Edition),2012-10-22
long_term,John Mayer,New Light,Last Train Home,2021-06-04
long_term,Billie Eilish,everything i wanted,everything i wanted,2019-11-13
long_term,Kanye West,Good Night,Graduation,2007-09-11
long_term,Nicky Youre,Sunroof,Sunroof,2021-12-03
long_term,Tate McRae,hurt my feelings,THINK LATER,2023-12-08
long_term,Phoebe Bridgers,Punisher,Punisher,2020-06-18
long_term,Bastille,The Currents,Wild World (Complete Edition),2016-09-09
long_term,Harry Styles,Watermelon Sugar,Fine Line,2019-12-13
long_term,Miley Cyrus,Flowers,Flowers,2023-01-13
long_term,Gracie Abrams,Augusta,This Is What It Feels Like,2021-11-12
long_term,Ben Rector,Kids,Magic,2018-06-22
long_term,Charli Adams,Backseat,Backseat,2019-11-22
long_term,Billie Eilish,TV,Guitar Songs,2022-07-21
long_term,Noah Cyrus,Mr. Percocet,The Hardest Part,2022-09-16
long_term,The Weeknd,Can't Feel My Face,Beauty Behind The Madness,2015-08-28
long_term,Noah Cyrus,I Burned LA Down,The Hardest Part,2022-09-16
long_term,All Time Low,Outlines (feat. Jason Vena),Don't Panic,2012-10-09
long_term,The Black Crowes,Jealous Again,Shake Your Money Maker,1990-02-13
long_term,5 Seconds of Summer,CAROUSEL,5SOS5,2022-09-23
long_term,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",Best of High School Musical: The Musical: The Series,2021-07-16
long_term,Zella Day,Hypnotic,Kicker,2015-01-01
long_term,Gary Clark Jr.,Star,The Story of Sonny Boy Slim,2015-09-11
long_term,Ariana Grande,test drive,Positions (Deluxe),2021-02-19
long_term,Justin Timberlake,Mirrors,The 20/20 Experience (Deluxe Version),2013-03-15
long_term,Sabrina Carpenter,santa doesn’t know you like i do,fruitcake,2023-11-17
long_term,SZA,Special,SOS,2022-12-09
long_term,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,Nothing But The Best (2008 Remastered),2008-05-13
long_term,Sara Bareilles,Brave,The Blessed Unrest,2013-07-16
long_term,Two Door Cinema Club,Something Good Can Work,Tourist History,2010-02-17
long_term,All Time Low,Painting Flowers,Painting Flowers,2011-11-15
long_term,Miley Cyrus,Prisoner (feat. Dua Lipa),Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,The Kid LAROI,WITHOUT YOU,F*CK LOVE (SAVAGE),2020-11-06
long_term,Sam Smith,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),2022-09-22
long_term,Hozier,Like Real People Do,Hozier (Expanded Edition),2014-09-19
long_term,The Academic,AFTERTASTE,AFTERTASTE,2019-09-13
long_term,Hugh Jackman,The Greatest Show,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08
long_term,San Cisco,Too Much Time Together,Gracetown,2015-03-06
long_term,Charli Adams,Maybe Could Have Loved (feat. Nightly),Bullseye,2021-07-16
long_term,Billie Eilish,Bored,Bored,2017-03-30
long_term,Adele,Sweetest Devotion,25,2015-11-20
long_term,Kendrick Lamar,The Recipe - Bonus Track,"good kid, m.A.A.d city (Deluxe)",2012
long_term,Conan Gray,Astronomy,Superache,2022-06-24
long_term,Charli Adams,Headspace (feat. Ruston Kelly),Bullseye,2021-07-16
long_term,John Mayer,Split Screen Sadness,Heavier Things,2003-09-09
long_term,Better Oblivion Community Center,Sleepwalkin' - Daydreamin' Version,Little Trouble b/w Sleepwalkin' (Daydreamin' Version),2019-04-24
long_term,Black Eyed Peas,Where Is The Love?,Elephunk,2003
long_term,Cigarettes After Sex,Nothing's Gonna Hurt You Baby,I.,2012-07-21
long_term,Gary Clark Jr.,Hold On,The Story of Sonny Boy Slim,2015-09-11
long_term,Billie Eilish,OverHeated,Happier Than Ever,2021-07-30
long_term,Sabrina Carpenter,A Nonsense Christmas,fruitcake,2023-11-17
long_term,The Beatles,In My Life - Remastered 2009,Rubber Soul (Remastered),1965-12-03
long_term,Panic! At The Disco,Death of a Bachelor,Death of a Bachelor,2016-01-15
long_term,John Mayer,Why Georgia,Room For Squares,2001-08-16
long_term,Sabrina Carpenter,Vicious,emails i can't send,2022-07-15
long_term,Dua Lipa,Love Again,Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,Papa Roach,Scars,Getting Away With Murder,2004-01-01
long_term,Halsey,Die 4 Me,Die 4 Me,2023-02-24
long_term,The Weeknd,Nothing Compares - Bonus Track,After Hours (Deluxe),2020-03-20
long_term,Mt. Joy,Astrovan,Mt. Joy,2018-03-02
long_term,Gary Clark Jr.,Down to Ride,The Story of Sonny Boy Slim,2015-09-11
long_term,The Weeknd,Die For You,Starboy,2016-11-25
long_term,Hozier,Sedated,Hozier,2014-10-07
long_term,Carrie Underwood,The First Noel,The First Noel,2008-11-17
long_term,Charli XCX,enemy,how i'm feeling now,2020-05-15
long_term,5 Seconds of Summer,Don't Stop,5 Seconds Of Summer,2014-06-27
long_term,James Bay,Sugar Drunk High,Electric Light,2018-05-18
long_term,John Mayer,"I Don't Trust Myself (With Loving You) - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,2008
long_term,Eagles,Tequila Sunrise - 2013 Remaster,Desperado (2013 Remaster),1973-04-17
long_term,Panic! At The Disco,High Hopes,Pray for the Wicked,2018-06-22
long_term,Ruel,Not Thinkin' Bout You,Ready,2018-06-15
long_term,Green Day,Basket Case,Dookie,1994-02-01
long_term,Mayday Parade,Somebody That I Used To Know,"Punk Goes Pop, Vol. 5",2012-11-06
long_term,JAY-Z,Run This Town,The Blueprint 3,2009-09-08
long_term,Harry Styles,Adore You,Adore You,2019-12-06
long_term,Drake,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,2021-09-03
long_term,Daughtry,Over You,Daughtry (Deluxe Edition),2006
long_term,Gary Clark Jr.,Low Down Rolling Stone,This Land,2019-02-22
long_term,Soundgarden,Black Hole Sun,Superunknown (Deluxe Edition),1994-03-09
long_term,Miley Cyrus,Night Crawling (feat. Billy Idol),Plastic Hearts,2020-11-27
long_term,Sara Bareilles,I Didn't Plan It,What's Inside: Songs from Waitress,2015-11-06
long_term,Halsey,Without Me,Without Me,2018-10-04
long_term,Dua Lipa,Pretty Please,Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,John Mayer,Helpless,The Search for Everything,2017-04-14
long_term,Sara Bareilles,Opening Up,What's Inside: Songs from Waitress,2015-11-06
long_term,Taylor Swift,Sweet Nothing,Midnights,2022-10-21
long_term,Red Hot Chili Peppers,Dani California,Stadium Arcadium,2006-05-09
long_term,Sabrina Carpenter,cindy lou who,fruitcake,2023-11-17
long_term,Olivia Rodrigo,hope ur ok,SOUR,2021-05-21
long_term,Fountains Of Wayne,Stacy's Mom,Welcome Interstate Managers,2003-01-01
long_term,Phoebe Bridgers,Halloween,Punisher,2020-06-18
long_term,Sing Street,Up,Sing Street (Original Motion Picture Soundtrack),2016-03-18
long_term,Billie Eilish,Not My Responsibility,Happier Than Ever,2021-07-30
long_term,Kanye West,Champion,Graduation,2007-09-11
long_term,Rascal Flatts,Bless The Broken Road,Feels Like Today,2004-01-01
long_term,Noah Cyrus,I Got So High That I Saw Jesus,THE END OF EVERYTHING,2020-05-15
long_term,Maroon 5,Sunday Morning,Songs About Jane: 10th Anniversary Edition,2002
long_term,Gary Clark Jr.,I Got My Eyes on You (Locked & Loaded),This Land,2019-02-22
long_term,John Mayer,The Heart of Life,Continuum,2006-09-11
long_term,John Mayer,"Neon - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,2008
long_term,Maroon 5,Harder To Breathe,Songs About Jane: 10th Anniversary Edition,2002
long_term,The Weeknd,Die For You (with Ariana Grande) - Remix,Starboy (Deluxe),2023-03-14
long_term,Dua Lipa,Levitating,Future Nostalgia,2020-03-27
long_term,5 Seconds of Summer,COMPLETE MESS,5SOS5,2022-09-23
long_term,Neon Trees,Everybody Talks,Picture Show,2012-01-01
long_term,Ariana Grande,positions,Positions,2020-10-30
long_term,Taylor Swift,Anti-Hero,Midnights (3am Edition),2022-10-22
long_term,Olivia Rodrigo,"Out of the Old - From ""High School Musical: The Musical: The Series""",Best of High School Musical: The Musical: The Series,2021-07-16
long_term,Lukas Graham,Love Someone,3 (The Purple Album),2018-10-26
long_term,Taylor Swift,Don’t Blame Me,reputation,2017-11-10
long_term,Shawn Mendes,Under Pressure,Under Pressure,2018-09-25
long_term,Ed Sheeran,English Rose,x (Wembley Edition),2013
long_term,Dua Lipa,Good In Bed,Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,John Mayer,Badge And Gun,Paradise Valley,2013-08-20
long_term,Bob Marley & The Wailers,Could You Be Loved,Uprising,1980
long_term,Joey Landreth,Long Distance Love,All That You Dream,2021-11-26
long_term,Cuco,Amor de Siempre,wannabewithu,2016-07-09
long_term,John Mayer,"Covered in Rain - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",Any Given Thursday,2003-01-30
long_term,Hozier,Like Real People Do,Hozier,2014-10-07
long_term,Joshua Bassett,Doppelgänger,Doppelgänger,2022-02-25
long_term,Stevie Wonder,Living For The City,The Definitive Collection,2002-10-29
long_term,SZA,Low,SOS,2022-12-09
long_term,Justin Timberlake,That Girl,The 20/20 Experience (Deluxe Version),2013-03-15
long_term,John Mayer,A Face To Call Home,Born and Raised,2012-05-18
long_term,BØRNS,Dug My Heart,Dopamine,2015-10-16
long_term,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),Monster,2020-11-20
long_term,Taylor Swift,Style,1989,2014-10-27
long_term,Miley Cyrus,WTF Do I Know,Plastic Hearts,2020-11-27
long_term,Ashnikko,STUPID (feat. Yung Baby Tate),"Hi, It's Me",2019-07-12
long_term,Kanye West,Everything I Am,Graduation,2007-09-11
long_term,Joey Landreth,All That You Dream,All That You Dream,2021-11-26
long_term,Ed Sheeran,Galway Girl,÷ (Deluxe),2017-03-03
long_term,Kanye West,Homecoming,Graduation,2007-09-11
long_term,Sabrina Carpenter,how many things,emails i can't send,2022-07-15
long_term,John Mayer,You're Gonna Live Forever in Me,The Search for Everything,2017-04-14
long_term,Miley Cyrus,Don't Let The Sun Go Down On Me,Revamp: The Songs Of Elton John & Bernie Taupin,2018-04-06
long_term,Taylor Swift,Labyrinth,Midnights,2022-10-21
long_term,Hozier,It Will Come Back,Hozier,2014-10-07
long_term,Bastille,Warmth,Wild World (Complete Edition),2016-09-09
long_term,Klaus-Peter Schöpfer,High Emotions,Jazz-Rock,2010-05-01
long_term,Mariah Carey,All I Want for Christmas Is You,Merry Christmas,1994-10-28
long_term,Corella,Caught Up,Caught Up,2018-02-23
long_term,Halsey,Without Me,Manic,2020-01-17
long_term,Olivia Rodrigo,lacy,GUTS,2023-09-08
long_term,Parachute,She (For Liz),Losing Sleep (Deluxe Edition),2009-01-01
long_term,Paramore,Let the Flames Begin,Riot!,2007-06-11
long_term,Olivia Rodrigo,making the bed,GUTS,2023-09-08
long_term,Maroon 5,Won't Go Home Without You,It Won't Be Soon Before Long.,2007-01-01
long_term,John Mayer,"Another Kind Of Green - Live at the House of Blues, Chicago, Illinois, September 22, 2005",TRY! - Live In Concert,2005-09-19
long_term,Ariana Grande,"thank u, next","thank u, next",2019-02-08
long_term,Gracie Abrams,Hard to Sleep,This Is What It Feels Like,2021-11-12
long_term,The Killers,All These Things That I've Done,Hot Fuss,2004
long_term,John Mayer,Half of My Heart,Battle Studies,2009-11-13
long_term,Lea Salonga,Reflection,Mulan (Original Soundtrack),1998-01-01
long_term,Two Door Cinema Club,I Can Talk,Tourist History,2010-02-17
long_term,John Mayer,Carry Me Away,Last Train Home,2021-06-04
long_term,Billie Eilish,Male Fantasy,Happier Than Ever,2021-07-30
long_term,James Bay,Fade Out,Electric Light,2018-05-18
long_term,Bastille,Snakes,Wild World (Complete Edition),2016-09-09
long_term,Joshua Bassett,Lifeline,Sad Songs In A Hotel Room,2022-09-23
long_term,Gary Clark Jr.,Cold Blooded,The Story of Sonny Boy Slim,2015-09-11
long_term,Miley Cyrus,Butterfly Fly Away,Hannah Montana The Movie,2009-01-01
long_term,Brett Young,Chapters,Ticket To L.A.,2018-12-07
long_term,Summer Walker,No Love (with SZA),Still Over It,2021-11-05
long_term,5 Seconds of Summer,Youngblood,Youngblood (Deluxe),2018-06-15
long_term,Paramore,Born for This,Riot!,2007-06-11
long_term,All Time Low,Six Feet Under The Stars,Straight To DVD,2010-05-25
long_term,BOYS LIKE GIRLS,The Great Escape,Boys Like Girls,2006
long_term,Daughtry,Home,Daughtry (Deluxe Edition),2006
long_term,Olivia Rodrigo,"Granted - From ""High School Musical: The Musical: The Series (Season 2)""",Best of High School Musical: The Musical: The Series,2021-07-16
long_term,The Weeknd,Save Your Tears,After Hours (Deluxe),2020-03-20
long_term,Eagles,New Kid in Town - 2013 Remaster,Eagles Greatest Hits Vol. 2 (2013 Remaster),1982-11-13
long_term,The 1975,Chocolate,The 1975,2013-01-01
long_term,The Weeknd,Blinding Lights,After Hours (Deluxe),2020-03-20
long_term,The Weeknd,Missed You - Bonus Track,After Hours (Deluxe),2020-03-20
long_term,The Weeknd,Repeat After Me (Interlude),After Hours (Deluxe),2020-03-20
long_term,Bastille,Four Walls (The Ballad Of Perry Smith),Wild World (Complete Edition),2016-09-09
long_term,The Chainsmokers,Closer,Closer,2016-07-29
long_term,Arctic Monkeys,I Ain’t Quite Where I Think I Am,I Ain't Quite Where I Think I Am,2022-10-18
long_term,Phoebe Bridgers,7 O'Clock News / Silent Night,7 O'Clock News / Silent Night,2019-12-12
long_term,Phoebe Bridgers,Moon Song,Punisher,2020-06-18
long_term,Ed Sheeran,Supermarket Flowers,÷ (Deluxe),2017-03-03
long_term,Red Hot Chili Peppers,Tell Me Baby,Stadium Arcadium,2006-05-09
long_term,Nirvana,Smells Like Teen Spirit,Nevermind (Remastered),1991-09-26
long_term,J Balvin,UN DIA (ONE DAY),JOSE,2021-09-10
long_term,Sum 41,In Too Deep,"All Killer, No Filler",2001-01-01
long_term,All Time Low,Thanks to You,Don't Panic,2012-10-09
long_term,Phoebe Bridgers,Chinese Satellite,Punisher,2020-06-18
long_term,John Mayer,Heartbreak Warfare,Battle Studies,2009-11-13
long_term,Noah Cyrus,Lonely,THE END OF EVERYTHING,2020-05-15
long_term,Joshua Bassett,Smoke Slow,Sad Songs In A Hotel Room,2022-09-23
long_term,Bastille,Campus,Wild World (Complete Edition),2016-09-09
long_term,Taylor Swift,Question...?,Midnights,2022-10-21
long_term,Sara Bareilles,Door Number Three,What's Inside: Songs from Waitress,2015-11-06
long_term,All Time Low,This Is How We Do,"So Wrong, It's Right",2007-09-25
long_term,Maroon 5,Just A Feeling,Hands All Over (Deluxe),2010
long_term,Dua Lipa,Levitating,Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,Avril Lavigne,Girlfriend,The Best Damn Thing (Expanded Edition),2007-04-17
long_term,Taylor Swift,Out Of The Woods,1989 (Deluxe Edition),2014-10-27
long_term,Dwayne Johnson,You're Welcome,Moana (Original Motion Picture Soundtrack/Deluxe Edition),2016-11-18
long_term,5 Seconds of Summer,You Don’t Go To Parties,5SOS5,2022-09-23
long_term,Talltale,Swimming Pools at Night,Swimming Pools at Night,2021-09-10
long_term,Styx,Come Sail Away,The Grand Illusion,1977-01-01
long_term,Hozier,Take Me to Church,Hozier (Expanded Edition),2014-09-19
long_term,Ruel,Dazed & Confused,Dazed & Confused,2018-04-27
long_term,The 1975,The Sound,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26
long_term,Dua Lipa,Physical,Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,The Weeknd,Sacrifice,Dawn FM,2022-01-06
long_term,Dua Lipa,Hallucinate,Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,All Time Low,For Baltimore,Don't Panic,2012-10-09
long_term,The Killers,When You Were Young,Sam's Town,2006-09-27
long_term,Maroon 5,Out Of Goodbyes with Lady Antebellum,Hands All Over (Deluxe),2010
long_term,The Backseat Lovers,Maple Syrup,When We Were Friends,2019-01-27
long_term,All Time Low,Stella,Straight To DVD,2010-05-25
long_term,John Mayer,Clarity,Heavier Things,2003-09-09
long_term,Gracie Abrams,Right now,Good Riddance,2023-02-24
long_term,Ruel,Real Thing,Free Time,2019-09-13
long_term,The Weeknd,Until I Bleed Out,After Hours (Deluxe),2020-03-20
long_term,Phoebe Bridgers,Smoke Signals,Stranger in the Alps (Deluxe Edition),2018-10-02
long_term,Paramore,We Are Broken,Riot!,2007-06-11
long_term,John Mayer,Never on the Day You Leave,The Search for Everything,2017-04-14
long_term,Dua Lipa,Future Nostalgia,Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,Dua Lipa,Boys Will Be Boys,Future Nostalgia (The Moonlight Edition),2021-02-11
long_term,Eagles,Take It Easy - 2013 Remaster,Their Greatest Hits 1971-1975 (2013 Remaster),1976-02-17
long_term,Zac Efron,Rewrite The Stars,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08
long_term,Gavin DeGraw,Not Over You,Sweeter,2011-09-16
long_term,Halsey,Bad At Love,hopeless fountain kingdom (Deluxe),2017-06-02
long_term,The Kid LAROI,WITHOUT YOU,F*CK LOVE 3+: OVER YOU,2021-07-27
long_term,Cage The Elephant,Cigarette Daydreams,Melophobia,2013-10-08
long_term,The Weeknd,Until I Bleed Out,After Hours,2020-03-20
long_term,JP Saxe,Line By Line (feat. Maren Morris),Line By Line (feat. Maren Morris),2021-01-13
long_term,Ashnikko,Daisy,DEMIDEVIL,2021-01-15
long_term,All Time Low,Let It Roll,"So Wrong, It's Right",2007-09-25
long_term,Phoebe Bridgers,Demi Moore,Stranger in the Alps (Deluxe Edition),2018-10-02
long_term,James Bay,Intro,Electric Light,2018-05-18
long_term,Ben Rector,Drive,Magic,2018-06-22
long_term,Aidan Bissett,More Than Friends,More Than Friends,2020-09-26
