Term,Artist,Song,Album,Release Date
medium_term,Bazzi,Mine,COSMIC,2018-04-12
medium_term,Ariana Grande,One Last Time,My Everything (Deluxe),2014-08-25
medium_term,Drake,Make Me Proud,Take Care (Deluxe),2011-11-15
medium_term,Bastille,Blame,Wild World (Complete Edition),2016-09-09
medium_term,Mt. Joy,Silver Lining,Mt. Joy,2018-03-02
medium_term,Noah Cyrus,Unfinished,The Hardest Part,2022-09-16
medium_term,Lorde,Buzzcut Season,Pure Heroine,2013-09-27
medium_term,benny blanco,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,2018-12-07
medium_term,Polaris,Hypermania,The Death of Me,2020-02-21
medium_term,Shawn Mendes,In My Blood,Shawn Mendes (Deluxe),2019-06-19
medium_term,Drake,Spin Bout U,Her Loss,2022-11-04
medium_term,Green Day,American Idiot,American Idiot,2004-09-21
medium_term,The Backseat Lovers,Pool House,When We Were Friends,2019-01-27
medium_term,Doja Cat,Paint The Town Red,Scarlet,2023-09-22
medium_term,Taylor Swift,Karma,Midnights,2022-10-21
medium_term,The Weeknd,In Your Eyes,After Hours,2020-03-20
medium_term,BØRNS,Clouds,Dopamine,2015-10-16
medium_term,Conan Gray,Fight or Flight,Kid Krow,2020-03-20
medium_term,Phillip Phillips,Home,The World From The Side Of The Moon,2012-01-01
medium_term,Paramore,Conspiracy,All We Know Is Falling,2005-07-26
medium_term,Dua Lipa,New Rules,Dua Lipa (Deluxe),2017-06-02
medium_term,Gerard Way,Brother,Hesitant Alien,2014-08-22
medium_term,BØRNS,Overnight Sensation,Dopamine,2015-10-16
medium_term,Gracie Abrams,Long Sleeves,minor,2020-07-14
medium_term,Drake,Fair Trade (with Travis Scott),Certified Lover Boy,2021-09-03
medium_term,Conan Gray,Heather,Kid Krow,2020-03-20
medium_term,Harry Styles,She,Fine Line,2019-12-13
medium_term,Noah Cyrus,I Got So High That I Saw Jesus (feat. Miley Cyrus) - Live Recording,I Got So High That I Saw Jesus (feat. Miley Cyrus) [Live Recording],2020-10-26
medium_term,Van Halen,Why Can't This Be Love,5150,1986-03-24
medium_term,The Struts,Wild Child (with Tom Morello),Strange Days,2020-10-16
medium_term,All Time Low,To Live and Let Go,Don't Panic,2012-10-09
medium_term,Cass McCombs,Absentee,Tip of the Sphere,2019-02-08
medium_term,All Time Low,Let It Roll,"So Wrong, It's Right",2007-09-25
medium_term,SZA,Ghost in the Machine (feat. Phoebe Bridgers),SOS,2022-12-09
medium_term,RAYE,Escapism.,My 21st Century Blues,2023-02-03
medium_term,Wallows,Remember When,Nothing Happens,2019-03-22
medium_term,Miley Cyrus,Slide Away,SHE IS COMING,2019-05-31
medium_term,Dance Gavin Dance,Young Robot,Mothership,2016-10-07
medium_term,Adele,Love In The Dark,25,2015-11-20
medium_term,Tate McRae,calgary,THINK LATER,2023-12-08
medium_term,Tate McRae,feel like shit,i used to think i could fly,2022-05-27
medium_term,Fleetwood Mac,Go Your Own Way - 2004 Remaster,Rumours,1977-02-04
medium_term,Zac Brown Band,Chicken Fried,The Foundation,2008-11-17
medium_term,Paramore,Tell Me How,After Laughter,2017-05-12
medium_term,My Chemical Romance,The Only Hope for Me Is You,Danger Days: The True Lives of the Fabulous Killjoys,2010-11-05
medium_term,Em Beihold,Groundhog Day,Groundhog Day,2021-05-28
medium_term,Ziv Zaifman,A Million Dreams,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08
medium_term,Rihanna,Kiss It Better,ANTI (Deluxe),2016-01-28
medium_term,DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),STAYING ALIVE (feat. Drake & Lil Baby),2022-08-05
medium_term,Red Hot Chili Peppers,Tell Me Baby,Stadium Arcadium,2006-05-09
medium_term,Led Zeppelin,Good Times Bad Times - Remaster,Led Zeppelin (Remaster),1969-01-12
medium_term,5 Seconds of Summer,Lie To Me - Acoustic,Lie To Me (Acoustic),2019-02-01
medium_term,George Michael,Don't Let the Sun Go Down on Me,Ladies And Gentlemen... The Best Of George Michael,1998-11-09
medium_term,Ashnikko,Daisy 2.0 (feat. Hatsune Miku),Daisy 2.0 (feat. Hatsune Miku),2020-12-11
medium_term,Kendrick Lamar,HUMBLE.,DAMN.,2017-04-13
medium_term,The Weeknd,Ordinary Life,Starboy,2016-11-25
medium_term,Kendrick Lamar,DNA.,DAMN.,2017-04-13
medium_term,John Mayer,"Theme from ""The Search for Everything""",The Search for Everything,2017-04-14
medium_term,Lustra,Scotty Doesn't Know,Left for Dead,2006
medium_term,Sammy Hagar,I Can't Drive 55,Voa,1984-01-01
medium_term,Aidan Bissett,More Than Friends,More Than Friends,2020-09-26
medium_term,Sabrina Carpenter,bet u wanna,emails i can't send,2022-07-15
medium_term,Gracie Abrams,This is what the drugs are for,Good Riddance,2023-02-24
medium_term,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,Until I Found You (Em Beihold Version),2022-04-22
medium_term,Madonna,Like a Virgin,Like a Virgin,1984-11-12
medium_term,Taylor Swift,Gorgeous,reputation,2017-11-10
medium_term,Taylor Swift,Welcome To New York (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,Twisted Sister,We're Not Gonna Take It,Stay Hungry,1984-05-10
medium_term,J. Cole,4 Your Eyez Only,4 Your Eyez Only,2016-12-09
medium_term,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),Midnights,2022-10-21
medium_term,OneRepublic,Don't Look Down,Native,2014-01-01
medium_term,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),2021-07-23
medium_term,Creed,Rain,Full Circle,2009-01-01
medium_term,Gavin DeGraw,Stealing,Sweeter,2011-09-16
medium_term,John Mayer,"Good Love Is On the Way - Live at the House of Blues, Chicago, Illinois, September 22, 2005",TRY! - Live In Concert,2005-09-19
medium_term,Project Pat,Take Da Charge,Layin' Da Smack Down (Explicit Version),2002-07-16
medium_term,Michael Jackson,Smooth Criminal - 2012 Remaster,Bad 25th Anniversary,2012-09-18
medium_term,Kendrick Lamar,m.A.A.d city,"good kid, m.A.A.d city (Deluxe)",2012
medium_term,Ed Sheeran,Hearts Don't Break Around Here,÷ (Deluxe),2017-03-03
medium_term,Led Zeppelin,Ten Years Gone - Remaster,Physical Graffiti (Remaster),1975-02-24
medium_term,The Weeknd,After Hours,After Hours,2020-03-20
medium_term,All Time Low,This Is How We Do,"So Wrong, It's Right",2007-09-25
medium_term,Maroon 5,Just A Feeling,Hands All Over (Deluxe),2010
medium_term,John Mayer,"Belief - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,2008
medium_term,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),STAR WALKIN' (League of Legends Worlds Anthem),2022-09-22
medium_term,Twenty One Pilots,Holding on to You,Vessel,2013-01-08
medium_term,Van Halen,Runnin' with the Devil - 2015 Remaster,Van Halen (Remastered),1978-02-10
medium_term,Maroon 5,How,Hands All Over (Deluxe),2011-01-01
medium_term,The Black Crowes,Could I've Been So Blind,Shake Your Money Maker,1990-02-13
medium_term,The Weeknd,Faith,After Hours (Deluxe),2020-03-20
medium_term,Dance Gavin Dance,Son of Robot,Artificial Selection,2018-06-08
medium_term,Kanye West,Good Night,Graduation,2007-09-11
medium_term,Led Zeppelin,Heartbreaker - Remaster,Led Zeppelin II (Remaster),1969-10-22
medium_term,Eagles,In the City - 2013 Remaster,The Long Run (2013 Remaster),1979-09-24
medium_term,Led Zeppelin,Fool in the Rain - Remaster,In Through the out Door (Remaster),1979-08-15
medium_term,Led Zeppelin,Black Dog - Remaster,Led Zeppelin IV (Deluxe Edition),1971-11-08
medium_term,H.E.R.,Focus,H.E.R.,2017-10-20
medium_term,Darius Rucker,Wagon Wheel,True Believers,2013-01-01
medium_term,Otis Redding,(Sittin' On) the Dock of the Bay,The Dock of the Bay (Mono),1968
medium_term,Taylor Swift,I Wish You Would (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,Daniel Caesar,SUPERPOSITION,CASE STUDY 01,2019-06-28
medium_term,Sara Bareilles,Love On the Rocks,Little Voice,2007-07-03
medium_term,MEDUZA,Tell It To My Heart,Tell It To My Heart,2021-10-29
medium_term,Miley Cyrus,Bad Karma (feat. Joan Jett),Plastic Hearts,2020-11-27
medium_term,Noah Cyrus,Ready to Go,The Hardest Part (Deluxe),2022-12-02
medium_term,OneRepublic,Something I Need,Native,2014-01-01
medium_term,Chrisette Michele,All I Ever Think About,Epiphany,2009-01-01
medium_term,Kendrick Lamar,Now Or Never - Bonus Track,"good kid, m.A.A.d city (Deluxe)",2012
medium_term,Death Cab for Cutie,Transatlanticism,Transatlanticism (10th Anniversary Edition),2003
medium_term,Fall Out Boy,Beat It,Believers Never Die - Greatest Hits,2009-01-01
medium_term,Otis Redding,I've Got Dreams to Remember,The Very Best of Otis Redding,1992-11-06
medium_term,The Weeknd,Six Feet Under,Starboy,2016-11-25
medium_term,SZA,Too Late,SOS,2022-12-09
medium_term,Sadie Hawkins,In the Dark,In the Dark,2021-03-12
medium_term,Sabrina Carpenter,how many things,emails i can't send,2022-07-15
medium_term,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,Rumours (Super Deluxe),1977-02-04
medium_term,Alok,Run Into Trouble,Run Into Trouble,2022-04-01
medium_term,All Time Low,Too Much,Nothing Personal (Deluxe Version),2009-07-07
medium_term,Bob Marley & The Wailers,Could You Be Loved,Uprising,1980
medium_term,All Time Low,New Religion (feat. Teddy Swims),Tell Me I'm Alive,2023-03-17
medium_term,Bastille,The Currents,Wild World (Complete Edition),2016-09-09
medium_term,Ben Howard,Esmerelda,The Burgh Island EP,2012-01-01
medium_term,Taylor Swift,betty,folklore,2020-07-24
medium_term,FIFTY FIFTY,Cupid,The Beginning: Cupid,2023-02-24
medium_term,Ed Sheeran,Bloodstream,x (Wembley Edition),2013
medium_term,Doja Cat,Streets,Hot Pink,2019-11-07
medium_term,The xx,VCR,xx,2009-08-18
medium_term,Paramore,(One of Those) Crazy Girls,Paramore,2013-04-05
medium_term,Led Zeppelin,Ten Years Gone - Remaster,Physical Graffiti (Deluxe Edition),1975-02-24
medium_term,Kendrick Lamar,Swimming Pools (Drank),Swimming Pools (Drank),2012-01-01
medium_term,Paramore,No Friend,After Laughter,2017-05-12
